Difficulty,Trial,Solver,Time(ms),Steps,NodesExpanded,MemoryUsed(bytes),Seed,BoardState
49,2,A* Search,14873,43,6351852,2743788280,1746611436230,"[1, 4, 14, 2, 13, 7, 0, 8, 5, 10, 6, 12, 3, 9, 11, 15]"
49,3,Greedy Best-First Search,6,49,2417,32133032,1746611451123,"[2, 4, 5, 3, 10, 9, 6, 8, 13, 0, 1, 11, 14, 15, 7, 12]"
49,3,A* Search,46,31,34173,52014288,1746611451123,"[2, 4, 5, 3, 10, 9, 6, 8, 13, 0, 1, 11, 14, 15, 7, 12]"
49,4,Greedy Best-First Search,10,83,1070,29498432,1746611451185,"[5, 1, 3, 4, 2, 13, 11, 7, 15, 14, 9, 8, 10, 6, 0, 12]"
49,4,A* Search,14,29,8216,32902480,1746611451185,"[5, 1, 3, 4, 2, 13, 11, 7, 15, 14, 9, 8, 10, 6, 0, 12]"
49,5,Greedy Best-First Search,14,53,2085,29535568,1746611451215,"[3, 8, 6, 0, 2, 1, 5, 4, 9, 10, 7, 11, 13, 14, 15, 12]"
49,5,A* Search,7,19,151,28415184,1746611451215,"[3, 8, 6, 0, 2, 1, 5, 4, 9, 10, 7, 11, 13, 14, 15, 12]"
50,1,Greedy Best-First Search,16,46,1285,28008624,1746611451244,"[1, 6, 0, 2, 5, 7, 10, 8, 14, 3, 4, 11, 9, 13, 15, 12]"
50,1,A* Search,23,26,5646,31845600,1746611451244,"[1, 6, 0, 2, 5, 7, 10, 8, 14, 3, 4, 11, 9, 13, 15, 12]"
50,2,Greedy Best-First Search,13,20,54,27914696,1746611451293,"[2, 3, 4, 7, 1, 5, 15, 11, 13, 9, 6, 8, 10, 0, 14, 12]"
50,2,A* Search,12,20,54,26936096,1746611451293,"[2, 3, 4, 7, 1, 5, 15, 11, 13, 9, 6, 8, 10, 0, 14, 12]"
50,3,Greedy Best-First Search,30,150,9238,37954696,1746611451324,"[1, 6, 2, 10, 7, 11, 3, 8, 0, 9, 15, 5, 13, 14, 12, 4]"
50,3,A* Search,1050,38,544157,320351096,1746611451324,"[1, 6, 2, 10, 7, 11, 3, 8, 0, 9, 15, 5, 13, 14, 12, 4]"
50,4,Greedy Best-First Search,20,126,9107,34865880,1746611452408,"[1, 4, 5, 8, 7, 9, 10, 0, 2, 3, 14, 11, 6, 13, 15, 12]"
50,4,A* Search,105,36,68165,56617984,1746611452408,"[1, 4, 5, 8, 7, 9, 10, 0, 2, 3, 14, 11, 6, 13, 15, 12]"
50,5,Greedy Best-First Search,8,70,993,27839304,1746611452539,"[5, 1, 6, 3, 2, 14, 11, 4, 15, 9, 0, 8, 10, 13, 7, 12]"
50,5,A* Search,37,30,16637,40486144,1746611452539,"[5, 1, 6, 3, 2, 14, 11, 4, 15, 9, 0, 8, 10, 13, 7, 12]"
51,1,Greedy Best-First Search,6,29,240,27364032,1746611452592,"[1, 3, 7, 4, 10, 9, 2, 8, 5, 0, 12, 15, 13, 14, 6, 11]"
51,1,A* Search,11,23,2653,28818600,1746611452592,"[1, 3, 7, 4, 10, 9, 2, 8, 5, 0, 12, 15, 13, 14, 6, 11]"
51,2,Greedy Best-First Search,6,23,67,26926448,1746611452614,"[1, 3, 7, 6, 0, 9, 2, 4, 14, 5, 12, 8, 10, 13, 11, 15]"
51,2,A* Search,9,23,496,27186752,1746611452614,"[1, 3, 7, 6, 0, 9, 2, 4, 14, 5, 12, 8, 10, 13, 11, 15]"
51,3,Greedy Best-First Search,16,135,6632,32226392,1746611452635,"[2, 5, 3, 8, 1, 9, 13, 11, 14, 0, 10, 4, 15, 6, 7, 12]"
51,3,A* Search,2586,39,1249751,661390880,1746611452635,"[2, 5, 3, 8, 1, 9, 13, 11, 14, 0, 10, 4, 15, 6, 7, 12]"
51,4,Greedy Best-First Search,10,33,813,29654672,1746611455242,"[1, 3, 7, 10, 5, 2, 11, 8, 9, 13, 14, 4, 0, 6, 15, 12]"
51,4,A* Search,70,31,43594,44644208,1746611455242,"[1, 3, 7, 10, 5, 2, 11, 8, 9, 13, 14, 4, 0, 6, 15, 12]"
51,5,Greedy Best-First Search,30,175,17720,46828496,1746611455329,"[3, 6, 5, 11, 2, 1, 0, 7, 13, 9, 14, 4, 15, 8, 10, 12]"
51,5,A* Search,298,39,188468,105124160,1746611455329,"[3, 6, 5, 11, 2, 1, 0, 7, 13, 9, 14, 4, 15, 8, 10, 12]"
52,1,Greedy Best-First Search,19,156,8832,37284048,1746611455667,"[3, 7, 10, 8, 2, 1, 4, 11, 13, 6, 0, 5, 14, 9, 15, 12]"
52,1,A* Search,35,32,17095,33481032,1746611455667,"[3, 7, 10, 8, 2, 1, 4, 11, 13, 6, 0, 5, 14, 9, 15, 12]"
52,2,Greedy Best-First Search,13,34,269,28018008,1746611455725,"[1, 2, 8, 3, 5, 7, 11, 4, 13, 14, 0, 6, 10, 15, 9, 12]"
52,2,A* Search,8,22,930,28161736,1746611455725,"[1, 2, 8, 3, 5, 7, 11, 4, 13, 14, 0, 6, 10, 15, 9, 12]"
52,3,Greedy Best-First Search,15,124,3106,30134672,1746611455752,"[1, 5, 6, 2, 4, 0, 7, 3, 8, 14, 9, 15, 10, 13, 12, 11]"
52,3,A* Search,254,38,145353,76090392,1746611455752,"[1, 5, 6, 2, 4, 0, 7, 3, 8, 14, 9, 15, 10, 13, 12, 11]"
52,4,Greedy Best-First Search,9,56,1137,27524000,1746611456026,"[1, 7, 0, 9, 5, 2, 12, 4, 10, 6, 3, 15, 13, 14, 8, 11]"
52,4,A* Search,361,34,214947,132263216,1746611456026,"[1, 7, 0, 9, 5, 2, 12, 4, 10, 6, 3, 15, 13, 14, 8, 11]"
52,5,Greedy Best-First Search,7,42,281,26918744,1746611456401,"[2, 3, 4, 8, 1, 5, 11, 0, 13, 7, 6, 14, 15, 10, 9, 12]"
52,5,A* Search,15,28,5672,30980480,1746611456401,"[2, 3, 4, 8, 1, 5, 11, 0, 13, 7, 6, 14, 15, 10, 9, 12]"
53,1,Greedy Best-First Search,13,105,4368,31912104,1746611456428,"[1, 4, 8, 7, 2, 14, 0, 10, 5, 6, 3, 11, 9, 13, 15, 12]"
53,1,A* Search,6,25,1133,27708800,1746611456428,"[1, 4, 8, 7, 2, 14, 0, 10, 5, 6, 3, 11, 9, 13, 15, 12]"
53,2,Greedy Best-First Search,15,85,1699,29284912,1746611456453,"[15, 0, 3, 4, 1, 5, 14, 8, 9, 10, 2, 11, 13, 7, 6, 12]"
53,2,A* Search,17,29,6820,33262616,1746611456453,"[15, 0, 3, 4, 1, 5, 14, 8, 9, 10, 2, 11, 13, 7, 6, 12]"
53,3,Greedy Best-First Search,24,155,12878,40567568,1746611456490,"[1, 14, 9, 8, 0, 3, 4, 7, 2, 5, 10, 12, 6, 13, 11, 15]"
53,3,A* Search,104,35,68736,78561912,1746611456490,"[1, 14, 9, 8, 0, 3, 4, 7, 2, 5, 10, 12, 6, 13, 11, 15]"
53,4,Greedy Best-First Search,5,59,792,27685776,1746611456623,"[2, 11, 14, 7, 1, 5, 4, 8, 9, 0, 6, 3, 13, 10, 15, 12]"
53,4,A* Search,53,31,39927,56330296,1746611456623,"[2, 11, 14, 7, 1, 5, 4, 8, 9, 0, 6, 3, 13, 10, 15, 12]"
53,5,Greedy Best-First Search,14,101,3447,30053528,1746611456687,"[2, 4, 8, 5, 1, 6, 3, 11, 15, 13, 10, 7, 14, 9, 0, 12]"
53,5,A* Search,266,37,156994,94726840,1746611456687,"[2, 4, 8, 5, 1, 6, 3, 11, 15, 13, 10, 7, 14, 9, 0, 12]"
54,1,Greedy Best-First Search,8,108,1693,28141168,1746611456973,"[1, 2, 0, 3, 5, 13, 9, 6, 10, 14, 4, 7, 11, 15, 8, 12]"
54,1,A* Search,97,34,63090,73373960,1746611456973,"[1, 2, 0, 3, 5, 13, 9, 6, 10, 14, 4, 7, 11, 15, 8, 12]"
54,2,Greedy Best-First Search,15,110,4331,31316784,1746611457084,"[1, 2, 0, 4, 11, 6, 8, 9, 10, 13, 15, 7, 14, 5, 12, 3]"
54,2,A* Search,479,38,264840,154342320,1746611457084,"[1, 2, 0, 4, 11, 6, 8, 9, 10, 13, 15, 7, 14, 5, 12, 3]"
54,3,Greedy Best-First Search,15,152,6544,35091392,1746611457584,"[1, 8, 2, 3, 5, 0, 7, 14, 13, 4, 12, 6, 9, 10, 11, 15]"
54,3,A* Search,2608,38,1275700,796047776,1746611457584,"[1, 8, 2, 3, 5, 0, 7, 14, 13, 4, 12, 6, 9, 10, 11, 15]"
54,4,Greedy Best-First Search,18,154,10571,38213112,1746611460214,"[1, 4, 3, 10, 13, 9, 2, 8, 5, 14, 0, 12, 7, 6, 11, 15]"
54,4,A* Search,754,38,427470,219421832,1746611460214,"[1, 4, 3, 10, 13, 9, 2, 8, 5, 14, 0, 12, 7, 6, 11, 15]"
54,5,Greedy Best-First Search,7,88,1039,28941168,1746611460992,"[1, 8, 3, 2, 5, 0, 9, 10, 7, 14, 6, 12, 11, 13, 4, 15]"
54,5,A* Search,4618,42,2156738,1273432936,1746611460992,"[1, 8, 3, 2, 5, 0, 9, 10, 7, 14, 6, 12, 11, 13, 4, 15]"
55,1,Greedy Best-First Search,8,97,3889,31586856,1746611465625,"[5, 1, 11, 6, 2, 3, 7, 14, 13, 0, 9, 4, 10, 8, 15, 12]"
55,1,A* Search,1806,41,887205,485089336,1746611465625,"[5, 1, 11, 6, 2, 3, 7, 14, 13, 0, 9, 4, 10, 8, 15, 12]"
55,2,Greedy Best-First Search,22,151,11453,41155312,1746611467445,"[4, 6, 9, 8, 2, 1, 0, 11, 13, 5, 14, 7, 10, 3, 15, 12]"
55,2,A* Search,26,35,14125,37250472,1746611467445,"[4, 6, 9, 8, 2, 1, 0, 11, 13, 5, 14, 7, 10, 3, 15, 12]"
55,3,Greedy Best-First Search,15,117,1616,29432320,1746611467499,"[2, 7, 10, 3, 1, 5, 4, 13, 15, 14, 8, 0, 6, 11, 9, 12]"
55,3,A* Search,1303,41,630258,375837192,1746611467499,"[2, 7, 10, 3, 1, 5, 4, 13, 15, 14, 8, 0, 6, 11, 9, 12]"
55,4,Greedy Best-First Search,19,147,8702,39168880,1746611468822,"[1, 10, 7, 0, 9, 2, 11, 4, 6, 3, 15, 12, 13, 14, 8, 5]"
55,4,A* Search,230,35,129000,73719112,1746611468822,"[1, 10, 7, 0, 9, 2, 11, 4, 6, 3, 15, 12, 13, 14, 8, 5]"
55,5,Greedy Best-First Search,16,91,4527,29657480,1746611469077,"[2, 3, 14, 4, 1, 5, 0, 8, 6, 13, 15, 7, 10, 11, 9, 12]"
55,5,A* Search,988,35,307881,164561712,1746611469077,"[2, 3, 14, 4, 1, 5, 0, 8, 6, 13, 15, 7, 10, 11, 9, 12]"
56,1,Greedy Best-First Search,35,68,3648,29694048,1746611470088,"[1, 3, 8, 6, 14, 10, 2, 4, 0, 5, 7, 15, 13, 9, 12, 11]"
56,1,A* Search,126,32,39919,40280776,1746611470088,"[1, 3, 8, 6, 14, 10, 2, 4, 0, 5, 7, 15, 13, 9, 12, 11]"
56,2,Greedy Best-First Search,26,28,71,26872016,1746611470258,"[1, 2, 0, 8, 7, 15, 4, 10, 6, 13, 14, 3, 5, 9, 12, 11]"
56,2,A* Search,50,28,328,27987104,1746611470258,"[1, 2, 0, 8, 7, 15, 4, 10, 6, 13, 14, 3, 5, 9, 12, 11]"
56,3,Greedy Best-First Search,52,140,9564,36407112,1746611470343,"[0, 8, 5, 3, 11, 2, 1, 7, 9, 15, 4, 10, 13, 6, 14, 12]"
56,3,A* Search,69,34,15381,38250232,1746611470343,"[0, 8, 5, 3, 11, 2, 1, 7, 9, 15, 4, 10, 13, 6, 14, 12]"
56,4,Greedy Best-First Search,37,64,1221,28579488,1746611470472,"[1, 2, 3, 6, 8, 14, 7, 4, 0, 13, 9, 12, 10, 5, 11, 15]"
56,4,A* Search,52,28,5474,30850504,1746611470472,"[1, 2, 3, 6, 8, 14, 7, 4, 0, 13, 9, 12, 10, 5, 11, 15]"
56,5,Greedy Best-First Search,58,84,4259,31475960,1746611470569,"[2, 4, 8, 9, 1, 5, 7, 3, 15, 10, 0, 11, 13, 6, 14, 12]"
56,5,A* Search,766,36,217222,95745936,1746611470569,"[2, 4, 8, 9, 1, 5, 7, 3, 15, 10, 0, 11, 13, 6, 14, 12]"
57,1,Greedy Best-First Search,30,73,2462,29732432,1746611471401,"[2, 0, 7, 3, 1, 10, 11, 4, 9, 5, 6, 8, 13, 14, 15, 12]"
57,1,A* Search,51,19,884,27413904,1746611471401,"[2, 0, 7, 3, 1, 10, 11, 4, 9, 5, 6, 8, 13, 14, 15, 12]"
57,2,Greedy Best-First Search,54,57,2740,29425912,1746611471491,"[1, 4, 10, 3, 5, 6, 8, 11, 13, 0, 9, 2, 14, 15, 7, 12]"
57,2,A* Search,76,29,12695,32263960,1746611471491,"[1, 4, 10, 3, 5, 6, 8, 11, 13, 0, 9, 2, 14, 15, 7, 12]"
57,3,Greedy Best-First Search,51,91,5556,32252040,1746611471629,"[6, 5, 11, 4, 3, 2, 0, 7, 14, 1, 13, 8, 15, 10, 9, 12]"
57,3,A* Search,179,35,43136,60265272,1746611471629,"[6, 5, 11, 4, 3, 2, 0, 7, 14, 1, 13, 8, 15, 10, 9, 12]"
57,4,Greedy Best-First Search,55,57,2270,29795608,1746611471870,"[1, 3, 8, 0, 5, 13, 4, 7, 14, 10, 2, 11, 6, 9, 15, 12]"
57,4,A* Search,82,27,3261,30828032,1746611471870,"[1, 3, 8, 0, 5, 13, 4, 7, 14, 10, 2, 11, 6, 9, 15, 12]"
57,5,Greedy Best-First Search,49,141,6901,34004816,1746611472020,"[1, 3, 14, 7, 6, 10, 4, 2, 9, 15, 12, 8, 13, 5, 0, 11]"
57,5,A* Search,215,33,46133,61719832,1746611472020,"[1, 3, 14, 7, 6, 10, 4, 2, 9, 15, 12, 8, 13, 5, 0, 11]"
58,1,Greedy Best-First Search,77,88,5866,32170472,1746611472295,"[2, 5, 3, 11, 1, 8, 13, 7, 14, 10, 0, 4, 15, 9, 6, 12]"
58,1,A* Search,967,38,263623,185163496,1746611472295,"[2, 5, 3, 11, 1, 8, 13, 7, 14, 10, 0, 4, 15, 9, 6, 12]"
58,2,Greedy Best-First Search,54,106,8012,32282032,1746611473348,"[1, 6, 8, 7, 11, 9, 2, 0, 10, 14, 4, 3, 5, 13, 15, 12]"
58,2,A* Search,121,32,31141,49754328,1746611473348,"[1, 6, 8, 7, 11, 9, 2, 0, 10, 14, 4, 3, 5, 13, 15, 12]"
58,3,Greedy Best-First Search,57,108,5519,33295240,1746611473533,"[2, 4, 13, 3, 1, 5, 8, 11, 14, 10, 0, 7, 6, 15, 9, 12]"
58,3,A* Search,3623,40,1079431,680672712,1746611473533,"[2, 4, 13, 3, 1, 5, 8, 11, 14, 10, 0, 7, 6, 15, 9, 12]"
58,4,Greedy Best-First Search,9,74,3081,30305480,1746611477232,"[1, 2, 3, 8, 5, 4, 12, 14, 10, 13, 9, 7, 6, 0, 11, 15]"
58,4,A* Search,82,32,59594,72894056,1746611477232,"[1, 2, 3, 8, 5, 4, 12, 14, 10, 13, 9, 7, 6, 0, 11, 15]"
58,5,Greedy Best-First Search,19,108,5907,33992112,1746611477328,"[1, 14, 0, 8, 5, 6, 3, 15, 13, 11, 12, 4, 9, 10, 2, 7]"
58,5,A* Search,2718,40,1311040,673898984,1746611477328,"[1, 14, 0, 8, 5, 6, 3, 15, 13, 11, 12, 4, 9, 10, 2, 7]"
59,1,Greedy Best-First Search,7,145,3402,31574536,1746611480070,"[1, 4, 2, 0, 13, 7, 8, 10, 14, 6, 11, 3, 5, 9, 15, 12]"
59,1,A* Search,563,37,322598,194791032,1746611480070,"[1, 4, 2, 0, 13, 7, 8, 10, 14, 6, 11, 3, 5, 9, 15, 12]"
59,2,Greedy Best-First Search,8,53,543,27770240,1746611480646,"[1, 6, 4, 7, 14, 8, 3, 2, 10, 0, 5, 15, 9, 13, 12, 11]"
59,2,A* Search,209,35,125990,69589896,1746611480646,"[1, 6, 4, 7, 14, 8, 3, 2, 10, 0, 5, 15, 9, 13, 12, 11]"
59,3,Greedy Best-First Search,15,69,1524,28750464,1746611480867,"[2, 5, 4, 14, 1, 7, 3, 9, 13, 15, 8, 0, 6, 10, 11, 12]"
59,3,A* Search,44,35,28305,39791776,1746611480867,"[2, 5, 4, 14, 1, 7, 3, 9, 13, 15, 8, 0, 6, 10, 11, 12]"
59,4,Greedy Best-First Search,9,103,3148,29833904,1746611480931,"[5, 1, 11, 0, 2, 8, 3, 14, 7, 13, 9, 4, 15, 6, 10, 12]"
59,4,A* Search,1481,43,737395,477732280,1746611480931,"[5, 1, 11, 0, 2, 8, 3, 14, 7, 13, 9, 4, 15, 6, 10, 12]"
59,5,Greedy Best-First Search,8,125,2419,30516904,1746611482426,"[1, 3, 8, 7, 6, 14, 0, 10, 9, 13, 2, 11, 4, 5, 15, 12]"
59,5,A* Search,688,39,388821,180148944,1746611482426,"[1, 3, 8, 7, 6, 14, 0, 10, 9, 13, 2, 11, 4, 5, 15, 12]"
60,1,Greedy Best-First Search,5,32,1406,28620752,1746611483127,"[5, 1, 4, 8, 2, 10, 6, 0, 14, 3, 7, 11, 9, 13, 15, 12]"
60,1,A* Search,12,22,609,28510904,1746611483127,"[5, 1, 4, 8, 2, 10, 6, 0, 14, 3, 7, 11, 9, 13, 15, 12]"
60,2,Greedy Best-First Search,6,112,1515,28487888,1746611483150,"[1, 15, 6, 8, 3, 2, 12, 7, 9, 13, 14, 5, 10, 0, 11, 4]"
60,2,A* Search,33949,46,14154516,6466232808,1746611483150,"[1, 15, 6, 8, 3, 2, 12, 7, 9, 13, 14, 5, 10, 0, 11, 4]"
60,3,Greedy Best-First Search,6,64,1254,31716968,1746611517109,"[1, 2, 3, 11, 5, 0, 4, 8, 14, 6, 13, 7, 15, 10, 9, 12]"
60,3,A* Search,18,28,6953,34514712,1746611517109,"[1, 2, 3, 11, 5, 0, 4, 8, 14, 6, 13, 7, 15, 10, 9, 12]"
60,4,Greedy Best-First Search,11,68,4128,30870816,1746611517150,"[1, 5, 8, 4, 6, 2, 3, 10, 9, 11, 12, 15, 13, 14, 7, 0]"
60,4,A* Search,2821,36,1425835,747299304,1746611517150,"[1, 5, 8, 4, 6, 2, 3, 10, 9, 11, 12, 15, 13, 14, 7, 0]"
60,5,Greedy Best-First Search,14,142,6653,33016344,1746611519987,"[1, 2, 11, 15, 5, 0, 7, 4, 6, 14, 13, 8, 10, 3, 9, 12]"
60,5,A* Search,138,36,94280,91141720,1746611519987,"[1, 2, 11, 15, 5, 0, 7, 4, 6, 14, 13, 8, 10, 3, 9, 12]"
61,1,Greedy Best-First Search,47,171,25870,55330536,1746611520144,"[1, 14, 4, 10, 0, 9, 3, 8, 13, 7, 15, 2, 6, 5, 12, 11]"
61,1,A* Search,680,41,380244,217548352,1746611520144,"[1, 14, 4, 10, 0, 9, 3, 8, 13, 7, 15, 2, 6, 5, 12, 11]"
61,2,Greedy Best-First Search,29,201,10864,38178632,1746611520877,"[2, 3, 9, 10, 8, 1, 5, 11, 15, 0, 14, 6, 7, 4, 13, 12]"
61,2,A* Search,879,47,484632,228385704,1746611520877,"[2, 3, 9, 10, 8, 1, 5, 11, 15, 0, 14, 6, 7, 4, 13, 12]"
61,3,Greedy Best-First Search,24,91,8059,33828096,1746611521791,"[2, 4, 7, 8, 1, 11, 3, 6, 15, 5, 13, 0, 10, 14, 9, 12]"
61,3,A* Search,918,39,505786,250888576,1746611521791,"[2, 4, 7, 8, 1, 11, 3, 6, 15, 5, 13, 0, 10, 14, 9, 12]"
61,4,Greedy Best-First Search,9,49,1438,29685968,1746611522741,"[5, 7, 3, 4, 2, 6, 0, 8, 14, 13, 11, 1, 9, 15, 10, 12]"
61,4,A* Search,56,31,32807,50938488,1746611522741,"[5, 7, 3, 4, 2, 6, 0, 8, 14, 13, 11, 1, 9, 15, 10, 12]"
61,5,Greedy Best-First Search,13,93,2941,30456616,1746611522813,"[4, 1, 3, 11, 2, 13, 5, 6, 14, 7, 8, 0, 15, 10, 9, 12]"
61,5,A* Search,3083,43,1503888,822409240,1746611522813,"[4, 1, 3, 11, 2, 13, 5, 6, 14, 7, 8, 0, 15, 10, 9, 12]"
62,1,Greedy Best-First Search,10,106,6078,33852056,1746611525914,"[1, 4, 0, 2, 9, 5, 8, 10, 11, 6, 3, 15, 13, 14, 12, 7]"
62,1,A* Search,168,34,109609,91045320,1746611525914,"[1, 4, 0, 2, 9, 5, 8, 10, 11, 6, 3, 15, 13, 14, 12, 7]"
62,2,Greedy Best-First Search,14,54,1225,28909632,1746611526097,"[3, 4, 0, 8, 2, 1, 7, 11, 13, 10, 9, 15, 6, 14, 5, 12]"
62,2,A* Search,24,32,8940,33386392,1746611526097,"[3, 4, 0, 8, 2, 1, 7, 11, 13, 10, 9, 15, 6, 14, 5, 12]"
62,3,Greedy Best-First Search,26,154,5553,34415440,1746611526141,"[2, 5, 4, 7, 1, 14, 9, 0, 10, 15, 11, 6, 8, 13, 3, 12]"
62,3,A* Search,1628,42,860056,391793584,1746611526141,"[2, 5, 4, 7, 1, 14, 9, 0, 10, 15, 11, 6, 8, 13, 3, 12]"
62,4,Greedy Best-First Search,11,72,4362,31093608,1746611527801,"[2, 4, 3, 8, 1, 10, 9, 7, 14, 13, 0, 11, 15, 5, 6, 12]"
62,4,A* Search,127,34,89994,93879680,1746611527801,"[2, 4, 3, 8, 1, 10, 9, 7, 14, 13, 0, 11, 15, 5, 6, 12]"
62,5,Greedy Best-First Search,15,100,5621,31763360,1746611527944,"[1, 6, 4, 3, 5, 0, 14, 8, 2, 13, 11, 7, 10, 9, 15, 12]"
62,5,A* Search,730,34,414147,197063440,1746611527944,"[1, 6, 4, 3, 5, 0, 14, 8, 2, 13, 11, 7, 10, 9, 15, 12]"
63,1,Greedy Best-First Search,6,53,860,28278848,1746611528695,"[5, 8, 4, 7, 2, 1, 3, 15, 13, 6, 14, 0, 10, 9, 11, 12]"
63,1,A* Search,190,35,111130,59942432,1746611528695,"[5, 8, 4, 7, 2, 1, 3, 15, 13, 6, 14, 0, 10, 9, 11, 12]"
63,2,Greedy Best-First Search,16,153,6469,33233440,1746611528896,"[1, 8, 6, 0, 3, 7, 10, 2, 5, 14, 4, 12, 9, 13, 11, 15]"
63,2,A* Search,80,33,49251,49804096,1746611528896,"[1, 8, 6, 0, 3, 7, 10, 2, 5, 14, 4, 12, 9, 13, 11, 15]"
63,3,Greedy Best-First Search,20,161,5805,33338544,1746611528997,"[7, 8, 6, 4, 3, 2, 11, 15, 13, 1, 5, 9, 10, 14, 0, 12]"
63,3,A* Search,17,35,4710,31247072,1746611528997,"[7, 8, 6, 4, 3, 2, 11, 15, 13, 1, 5, 9, 10, 14, 0, 12]"
63,4,Greedy Best-First Search,23,109,8841,35438752,1746611529040,"[1, 0, 11, 3, 10, 7, 6, 8, 2, 9, 14, 12, 5, 13, 4, 15]"
63,4,A* Search,1137,37,603366,383693128,1746611529040,"[1, 0, 11, 3, 10, 7, 6, 8, 2, 9, 14, 12, 5, 13, 4, 15]"
63,5,Greedy Best-First Search,7,35,757,29140264,1746611530204,"[1, 3, 2, 8, 14, 5, 7, 4, 6, 0, 10, 12, 9, 13, 11, 15]"
63,5,A* Search,47,27,29790,40523880,1746611530204,"[1, 3, 2, 8, 14, 5, 7, 4, 6, 0, 10, 12, 9, 13, 11, 15]"
64,1,Greedy Best-First Search,10,46,1107,28286184,1746611530263,"[2, 5, 3, 4, 1, 15, 7, 8, 13, 9, 10, 11, 6, 0, 14, 12]"
64,1,A* Search,13,20,485,28129832,1746611530263,"[2, 5, 3, 4, 1, 15, 7, 8, 13, 9, 10, 11, 6, 0, 14, 12]"
64,2,Greedy Best-First Search,6,104,2337,29232656,1746611530291,"[5, 1, 4, 10, 2, 8, 9, 11, 13, 15, 0, 7, 14, 3, 6, 12]"
64,2,A* Search,317,38,181756,88546360,1746611530291,"[5, 1, 4, 10, 2, 8, 9, 11, 13, 15, 0, 7, 14, 3, 6, 12]"
64,3,Greedy Best-First Search,15,68,1517,29597880,1746611530620,"[1, 4, 6, 10, 9, 5, 2, 3, 0, 14, 8, 15, 7, 13, 12, 11]"
64,3,A* Search,48,34,29924,42449856,1746611530620,"[1, 4, 6, 10, 9, 5, 2, 3, 0, 14, 8, 15, 7, 13, 12, 11]"
64,4,Greedy Best-First Search,15,64,3162,29319280,1746611530689,"[7, 2, 4, 8, 5, 0, 1, 11, 13, 3, 6, 9, 14, 15, 10, 12]"
64,4,A* Search,22,30,10478,35417656,1746611530689,"[7, 2, 4, 8, 5, 0, 1, 11, 13, 3, 6, 9, 14, 15, 10, 12]"
64,5,Greedy Best-First Search,15,94,5052,33234104,1746611530732,"[1, 2, 4, 8, 10, 6, 7, 14, 0, 3, 5, 12, 9, 13, 11, 15]"
64,5,A* Search,65,30,41233,42706752,1746611530732,"[1, 2, 4, 8, 10, 6, 7, 14, 0, 3, 5, 12, 9, 13, 11, 15]"
65,1,Greedy Best-First Search,12,109,3264,30122360,1746611530819,"[8, 7, 1, 5, 3, 2, 6, 4, 10, 13, 9, 11, 14, 15, 0, 12]"
