Difficulty,Trial,Solver,Time(ms),Steps,NodesExpanded,MemoryUsed(bytes),Seed,BoardState
65,1,A* Search,4706,43,2174609,1305291672,1746611530819,"[8, 7, 1, 5, 3, 2, 6, 4, 10, 13, 9, 11, 14, 15, 0, 12]"
65,2,Greedy Best-First Search,8,75,1658,32471336,1746611535541,"[5, 1, 8, 11, 2, 7, 0, 10, 14, 15, 4, 3, 13, 9, 6, 12]"
65,2,A* Search,64,35,42951,50904368,1746611535541,"[5, 1, 8, 11, 2, 7, 0, 10, 14, 15, 4, 3, 13, 9, 6, 12]"
65,3,Greedy Best-First Search,9,57,897,27691432,1746611535620,"[1, 2, 3, 8, 10, 4, 0, 14, 7, 6, 13, 15, 5, 9, 12, 11]"
65,3,A* Search,154,35,101169,103827040,1746611535620,"[1, 2, 3, 8, 10, 4, 0, 14, 7, 6, 13, 15, 5, 9, 12, 11]"
65,4,Greedy Best-First Search,4,49,538,27400552,1746611535787,"[5, 1, 8, 11, 2, 14, 7, 3, 10, 6, 15, 4, 9, 13, 0, 12]"
65,4,A* Search,118,33,79159,86699856,1746611535787,"[5, 1, 8, 11, 2, 14, 7, 3, 10, 6, 15, 4, 9, 13, 0, 12]"
65,5,Greedy Best-First Search,15,113,3658,32112144,1746611535918,"[1, 11, 2, 7, 9, 3, 0, 10, 6, 13, 14, 12, 8, 5, 4, 15]"
65,5,A* Search,121,39,74611,50144224,1746611535918,"[1, 11, 2, 7, 9, 3, 0, 10, 6, 13, 14, 12, 8, 5, 4, 15]"
66,1,Greedy Best-First Search,9,126,2569,29470368,1746611536060,"[1, 6, 7, 4, 8, 5, 14, 3, 0, 13, 12, 9, 2, 10, 11, 15]"
66,1,A* Search,19293,44,7990956,3219841512,1746611536060,"[1, 6, 7, 4, 8, 5, 14, 3, 0, 13, 12, 9, 2, 10, 11, 15]"
66,2,Greedy Best-First Search,26,86,1281,31865952,1746611555370,"[1, 6, 2, 7, 14, 9, 5, 3, 8, 15, 0, 4, 10, 13, 12, 11]"
66,2,A* Search,38,30,1848,30353032,1746611555370,"[1, 6, 2, 7, 14, 9, 5, 3, 8, 15, 0, 4, 10, 13, 12, 11]"
66,3,Greedy Best-First Search,27,62,1586,28861312,1746611555450,"[1, 8, 10, 4, 12, 0, 5, 3, 14, 13, 11, 7, 6, 9, 2, 15]"
66,3,A* Search,13461,44,3647949,1594435656,1746611555450,"[1, 8, 10, 4, 12, 0, 5, 3, 14, 13, 11, 7, 6, 9, 2, 15]"
66,4,Greedy Best-First Search,36,130,8970,37220832,1746611568949,"[0, 7, 11, 3, 2, 6, 1, 4, 13, 9, 8, 5, 14, 15, 10, 12]"
66,4,A* Search,151,34,57868,68161776,1746611568949,"[0, 7, 11, 3, 2, 6, 1, 4, 13, 9, 8, 5, 14, 15, 10, 12]"
66,5,Greedy Best-First Search,46,56,1505,29155648,1746611569146,"[1, 2, 6, 8, 5, 10, 7, 3, 13, 4, 15, 11, 14, 9, 12, 0]"
66,5,A* Search,33,26,4620,30312216,1746611569146,"[1, 2, 6, 8, 5, 10, 7, 3, 13, 4, 15, 11, 14, 9, 12, 0]"
67,1,Greedy Best-First Search,78,87,700,28356776,1746611569235,"[14, 7, 6, 5, 1, 15, 0, 3, 13, 9, 2, 8, 10, 4, 11, 12]"
67,1,A* Search,2833,43,802078,440025600,1746611569235,"[14, 7, 6, 5, 1, 15, 0, 3, 13, 9, 2, 8, 10, 4, 11, 12]"
67,2,Greedy Best-First Search,22,113,4069,30062792,1746611572156,"[1, 8, 2, 10, 0, 3, 15, 11, 14, 9, 13, 4, 6, 5, 12, 7]"
67,2,A* Search,999,43,291183,177486808,1746611572156,"[1, 8, 2, 10, 0, 3, 15, 11, 14, 9, 13, 4, 6, 5, 12, 7]"
67,3,Greedy Best-First Search,32,123,4943,33469480,1746611573186,"[1, 4, 3, 15, 11, 13, 10, 2, 5, 0, 12, 7, 14, 9, 6, 8]"
67,3,A* Search,10953,43,2883835,1540792208,1746611573186,"[1, 4, 3, 15, 11, 13, 10, 2, 5, 0, 12, 7, 14, 9, 6, 8]"
67,4,Greedy Best-First Search,79,199,14678,48662016,1746611584179,"[8, 3, 5, 15, 4, 1, 6, 11, 9, 2, 14, 0, 13, 7, 10, 12]"
67,4,A* Search,135,39,39472,47639720,1746611584179,"[8, 3, 5, 15, 4, 1, 6, 11, 9, 2, 14, 0, 13, 7, 10, 12]"
67,5,Greedy Best-First Search,85,85,912,28562432,1746611584410,"[1, 6, 2, 4, 9, 3, 0, 7, 8, 14, 13, 15, 10, 5, 12, 11]"
67,5,A* Search,102,33,33209,53081744,1746611584410,"[1, 6, 2, 4, 9, 3, 0, 7, 8, 14, 13, 15, 10, 5, 12, 11]"
68,1,Greedy Best-First Search,62,104,4471,32691032,1746611584604,"[1, 3, 4, 8, 2, 0, 14, 13, 10, 7, 15, 11, 5, 9, 6, 12]"
68,1,A* Search,191,34,54879,45062016,1746611584604,"[1, 3, 4, 8, 2, 0, 14, 13, 10, 7, 15, 11, 5, 9, 6, 12]"
68,2,Greedy Best-First Search,34,88,4621,30851984,1746611584866,"[1, 2, 11, 4, 5, 7, 10, 3, 9, 14, 8, 12, 6, 13, 15, 0]"
68,2,A* Search,122,28,26501,47358112,1746611584866,"[1, 2, 11, 4, 5, 7, 10, 3, 9, 14, 8, 12, 6, 13, 15, 0]"
68,3,Greedy Best-First Search,25,84,958,27944536,1746611585032,"[1, 15, 6, 2, 9, 7, 13, 14, 8, 3, 0, 12, 10, 5, 4, 11]"
68,3,A* Search,17697,48,4667040,2829771240,1746611585032,"[1, 15, 6, 2, 9, 7, 13, 14, 8, 3, 0, 12, 10, 5, 4, 11]"
68,4,Greedy Best-First Search,10,82,3423,33889752,1746611602762,"[1, 2, 4, 8, 7, 0, 10, 11, 5, 6, 15, 13, 9, 14, 12, 3]"
68,4,A* Search,82,32,54509,53049512,1746611602762,"[1, 2, 4, 8, 7, 0, 10, 11, 5, 6, 15, 13, 9, 14, 12, 3]"
68,5,Greedy Best-First Search,8,58,1921,28318320,1746611602862,"[1, 2, 3, 8, 13, 4, 11, 7, 5, 10, 15, 6, 9, 14, 12, 0]"
68,5,A* Search,75,30,53140,65944144,1746611602862,"[1, 2, 3, 8, 13, 4, 11, 7, 5, 10, 15, 6, 9, 14, 12, 0]"
69,1,Greedy Best-First Search,24,149,6549,34452168,1746611602953,"[1, 2, 15, 3, 5, 9, 7, 8, 6, 13, 4, 14, 11, 10, 0, 12]"
69,1,A* Search,743,37,417207,244640856,1746611602953,"[1, 2, 15, 3, 5, 9, 7, 8, 6, 13, 4, 14, 11, 10, 0, 12]"
69,2,Greedy Best-First Search,10,35,1515,28134184,1746611603728,"[1, 4, 10, 8, 5, 6, 2, 7, 9, 3, 15, 0, 13, 14, 12, 11]"
69,2,A* Search,11,23,1559,29039632,1746611603728,"[1, 4, 10, 8, 5, 6, 2, 7, 9, 3, 15, 0, 13, 14, 12, 11]"
69,3,Greedy Best-First Search,50,145,25697,46488968,1746611603755,"[3, 6, 7, 4, 5, 2, 15, 8, 13, 14, 11, 0, 1, 9, 10, 12]"
69,3,A* Search,64,31,39887,56339672,1746611603755,"[3, 6, 7, 4, 5, 2, 15, 8, 13, 14, 11, 0, 1, 9, 10, 12]"
69,4,Greedy Best-First Search,14,51,1993,29422984,1746611603876,"[1, 4, 8, 3, 14, 7, 0, 6, 2, 5, 10, 11, 9, 13, 15, 12]"
69,4,A* Search,9,25,1268,27682352,1746611603876,"[1, 4, 8, 3, 14, 7, 0, 6, 2, 5, 10, 11, 9, 13, 15, 12]"
69,5,Greedy Best-First Search,25,131,10970,37666904,1746611603904,"[1, 3, 8, 6, 14, 2, 0, 7, 9, 13, 12, 4, 10, 5, 11, 15]"
69,5,A* Search,24,31,17440,40397648,1746611603904,"[1, 3, 8, 6, 14, 2, 0, 7, 9, 13, 12, 4, 10, 5, 11, 15]"
70,1,Greedy Best-First Search,17,130,8283,35051632,1746611603959,"[1, 2, 3, 9, 8, 11, 7, 0, 15, 6, 14, 4, 13, 5, 10, 12]"
70,1,A* Search,353,38,204683,115224168,1746611603959,"[1, 2, 3, 9, 8, 11, 7, 0, 15, 6, 14, 4, 13, 5, 10, 12]"
70,2,Greedy Best-First Search,12,86,2990,30229328,1746611604334,"[1, 7, 2, 8, 6, 13, 11, 4, 14, 10, 15, 3, 9, 5, 12, 0]"
70,2,A* Search,13,30,6247,31281672,1746611604334,"[1, 7, 2, 8, 6, 13, 11, 4, 14, 10, 15, 3, 9, 5, 12, 0]"
70,3,Greedy Best-First Search,16,84,3376,30655264,1746611604365,"[3, 7, 2, 6, 1, 5, 4, 0, 10, 9, 11, 8, 13, 15, 14, 12]"
70,3,A* Search,214,32,131343,92592192,1746611604365,"[3, 7, 2, 6, 1, 5, 4, 0, 10, 9, 11, 8, 13, 15, 14, 12]"
70,4,Greedy Best-First Search,8,92,1760,28142808,1746611604600,"[1, 3, 8, 10, 13, 0, 2, 4, 6, 9, 12, 15, 5, 14, 7, 11]"
70,4,A* Search,97,34,61187,72554232,1746611604600,"[1, 3, 8, 10, 13, 0, 2, 4, 6, 9, 12, 15, 5, 14, 7, 11]"
70,5,Greedy Best-First Search,12,64,547,28236256,1746611604712,"[1, 8, 3, 7, 5, 0, 4, 10, 13, 9, 12, 14, 2, 6, 11, 15]"
70,5,A* Search,689,38,381776,208331240,1746611604712,"[1, 8, 3, 7, 5, 0, 4, 10, 13, 9, 12, 14, 2, 6, 11, 15]"
71,1,Greedy Best-First Search,20,147,9498,36932704,1746611605421,"[3, 11, 6, 4, 2, 1, 7, 8, 13, 0, 9, 5, 14, 15, 10, 12]"
71,1,A* Search,14,29,4732,30779848,1746611605421,"[3, 11, 6, 4, 2, 1, 7, 8, 13, 0, 9, 5, 14, 15, 10, 12]"
71,2,Greedy Best-First Search,12,47,1479,29139432,1746611605461,"[3, 7, 5, 11, 2, 1, 8, 10, 13, 14, 4, 0, 6, 15, 9, 12]"
71,2,A* Search,173,39,106485,75611616,1746611605461,"[3, 7, 5, 11, 2, 1, 8, 10, 13, 14, 4, 0, 6, 15, 9, 12]"
71,3,Greedy Best-First Search,12,61,2702,30235224,1746611605651,"[2, 11, 4, 3, 1, 5, 13, 8, 9, 0, 6, 15, 14, 10, 7, 12]"
71,3,A* Search,2311,37,1125367,680047384,1746611605651,"[2, 11, 4, 3, 1, 5, 13, 8, 9, 0, 6, 15, 14, 10, 7, 12]"
71,4,Greedy Best-First Search,5,81,1463,28406160,1746611607981,"[2, 0, 8, 11, 1, 5, 6, 4, 9, 14, 3, 7, 15, 10, 13, 12]"
71,4,A* Search,38,31,24021,38771720,1746611607981,"[2, 0, 8, 11, 1, 5, 6, 4, 9, 14, 3, 7, 15, 10, 13, 12]"
71,5,Greedy Best-First Search,12,99,2988,29829168,1746611608029,"[5, 1, 11, 3, 2, 7, 4, 13, 15, 10, 8, 0, 6, 9, 14, 12]"
71,5,A* Search,213,37,124364,60036840,1746611608029,"[5, 1, 11, 3, 2, 7, 4, 13, 15, 10, 8, 0, 6, 9, 14, 12]"
72,1,Greedy Best-First Search,6,84,1272,29103464,1746611608260,"[1, 3, 6, 11, 13, 14, 15, 4, 9, 7, 12, 8, 5, 10, 2, 0]"
72,1,A* Search,12185,44,5437105,2854937064,1746611608260,"[1, 3, 6, 11, 13, 14, 15, 4, 9, 7, 12, 8, 5, 10, 2, 0]"
72,2,Greedy Best-First Search,20,138,6540,36233304,1746611620455,"[1, 2, 0, 3, 4, 10, 9, 8, 14, 5, 6, 11, 15, 7, 13, 12]"
72,2,A* Search,2303,40,1160161,694578656,1746611620455,"[1, 2, 0, 3, 4, 10, 9, 8, 14, 5, 6, 11, 15, 7, 13, 12]"
72,3,Greedy Best-First Search,29,176,11284,36354768,1746611622789,"[5, 9, 0, 6, 2, 1, 3, 4, 15, 7, 13, 11, 10, 8, 14, 12]"
72,3,A* Search,512,40,274349,155396280,1746611622789,"[5, 9, 0, 6, 2, 1, 3, 4, 15, 7, 13, 11, 10, 8, 14, 12]"
72,4,Greedy Best-First Search,22,178,11799,40107136,1746611623336,"[1, 14, 0, 11, 8, 5, 15, 4, 3, 10, 6, 9, 7, 13, 12, 2]"
72,4,A* Search,28561,52,12208696,5379908072,1746611623336,"[1, 14, 0, 11, 8, 5, 15, 4, 3, 10, 6, 9, 7, 13, 12, 2]"
72,5,Greedy Best-First Search,4,40,322,31372384,1746611651924,"[1, 2, 0, 10, 6, 8, 4, 3, 5, 9, 15, 11, 13, 14, 12, 7]"
72,5,A* Search,4,22,294,29034664,1746611651924,"[1, 2, 0, 10, 6, 8, 4, 3, 5, 9, 15, 11, 13, 14, 12, 7]"
73,1,Greedy Best-First Search,12,103,2914,31017480,1746611651946,"[1, 4, 8, 11, 10, 15, 6, 9, 2, 14, 12, 7, 5, 13, 0, 3]"
73,1,A* Search,82,39,54682,53512872,1746611651946,"[1, 4, 8, 11, 10, 15, 6, 9, 2, 14, 12, 7, 5, 13, 0, 3]"
73,2,Greedy Best-First Search,22,67,2597,29389360,1746611652045,"[1, 2, 10, 3, 9, 5, 0, 11, 6, 13, 8, 4, 14, 15, 7, 12]"
73,2,A* Search,115,31,70979,80611560,1746611652045,"[1, 2, 10, 3, 9, 5, 0, 11, 6, 13, 8, 4, 14, 15, 7, 12]"
73,3,Greedy Best-First Search,12,133,5003,32820944,1746611652188,"[1, 7, 2, 10, 14, 11, 6, 5, 9, 0, 4, 3, 15, 13, 12, 8]"
73,3,A* Search,48,37,33529,51518360,1746611652188,"[1, 7, 2, 10, 14, 11, 6, 5, 9, 0, 4, 3, 15, 13, 12, 8]"
73,4,Greedy Best-First Search,17,97,3289,30847992,1746611652254,"[1, 8, 10, 6, 0, 3, 2, 14, 5, 13, 12, 4, 9, 7, 11, 15]"
73,4,A* Search,441,39,246885,156571440,1746611652254,"[1, 8, 10, 6, 0, 3, 2, 14, 5, 13, 12, 4, 9, 7, 11, 15]"
73,5,Greedy Best-First Search,31,79,6590,34167104,1746611652718,"[1, 0, 2, 3, 5, 8, 4, 12, 14, 13, 11, 7, 10, 9, 15, 6]"
73,5,A* Search,1372,37,699612,447508720,1746611652718,"[1, 0, 2, 3, 5, 8, 4, 12, 14, 13, 11, 7, 10, 9, 15, 6]"
74,1,Greedy Best-First Search,8,66,339,27801808,1746611654129,"[2, 8, 7, 6, 1, 9, 15, 4, 10, 13, 14, 11, 3, 0, 5, 12]"
74,1,A* Search,208,38,125135,65236280,1746611654129,"[2, 8, 7, 6, 1, 9, 15, 4, 10, 13, 14, 11, 3, 0, 5, 12]"
74,2,Greedy Best-First Search,10,90,963,28495120,1746611654352,"[1, 8, 5, 7, 13, 9, 6, 3, 2, 4, 0, 15, 14, 10, 12, 11]"
74,2,A* Search,76,36,49449,49741928,1746611654352,"[1, 8, 5, 7, 13, 9, 6, 3, 2, 4, 0, 15, 14, 10, 12, 11]"
74,3,Greedy Best-First Search,15,78,5035,31387848,1746611654443,"[1, 2, 8, 7, 5, 4, 11, 10, 14, 6, 13, 3, 15, 0, 9, 12]"
74,3,A* Search,71,34,49275,64164352,1746611654443,"[1, 2, 8, 7, 5, 4, 11, 10, 14, 6, 13, 3, 15, 0, 9, 12]"
74,4,Greedy Best-First Search,11,50,1961,29554656,1746611654540,"[1, 2, 4, 7, 13, 5, 3, 8, 0, 14, 10, 11, 9, 6, 15, 12]"
74,4,A* Search,6,20,516,27066240,1746611654540,"[1, 2, 4, 7, 13, 5, 3, 8, 0, 14, 10, 11, 9, 6, 15, 12]"
74,5,Greedy Best-First Search,11,110,1635,29140256,1746611654563,"[2, 5, 14, 6, 1, 7, 8, 3, 15, 9, 13, 4, 11, 0, 10, 12]"
74,5,A* Search,668,40,354534,173695872,1746611654563,"[2, 5, 14, 6, 1, 7, 8, 3, 15, 9, 13, 4, 11, 0, 10, 12]"
75,1,Greedy Best-First Search,14,145,4241,29754056,1746611655248,"[1, 3, 14, 5, 9, 7, 6, 8, 2, 4, 11, 12, 10, 13, 0, 15]"
75,1,A* Search,1010,39,541359,314468936,1746611655248,"[1, 3, 14, 5, 9, 7, 6, 8, 2, 4, 11, 12, 10, 13, 0, 15]"
75,2,Greedy Best-First Search,7,65,471,28996400,1746611656277,"[2, 5, 11, 6, 1, 15, 8, 3, 14, 9, 10, 4, 7, 13, 0, 12]"
75,2,A* Search,498,39,279443,167517976,1746611656277,"[2, 5, 11, 6, 1, 15, 8, 3, 14, 9, 10, 4, 7, 13, 0, 12]"
75,3,Greedy Best-First Search,11,87,2076,30057992,1746611656787,"[2, 6, 4, 8, 1, 9, 3, 15, 13, 0, 11, 14, 5, 7, 10, 12]"
75,3,A* Search,90,33,58628,47925272,1746611656787,"[2, 6, 4, 8, 1, 9, 3, 15, 13, 0, 11, 14, 5, 7, 10, 12]"
75,4,Greedy Best-First Search,8,93,2206,29117240,1746611656894,"[1, 3, 8, 14, 5, 10, 4, 6, 7, 0, 2, 12, 9, 13, 11, 15]"
75,4,A* Search,80,33,46362,61992864,1746611656894,"[1, 3, 8, 14, 5, 10, 4, 6, 7, 0, 2, 12, 9, 13, 11, 15]"
75,5,Greedy Best-First Search,10,53,683,28800296,1746611656987,"[5, 0, 8, 4, 2, 1, 11, 3, 13, 6, 15, 7, 14, 10, 9, 12]"
75,5,A* Search,60,31,42873,58780416,1746611656987,"[5, 0, 8, 4, 2, 1, 11, 3, 13, 6, 15, 7, 14, 10, 9, 12]"
76,1,Greedy Best-First Search,15,130,6090,33857688,1746611657063,"[11, 1, 7, 4, 2, 0, 3, 15, 13, 5, 8, 9, 6, 10, 14, 12]"
76,1,A* Search,161,36,97437,60690760,1746611657063,"[11, 1, 7, 4, 2, 0, 3, 15, 13, 5, 8, 9, 6, 10, 14, 12]"
76,2,Greedy Best-First Search,15,122,7249,33678984,1746611657245,"[1, 2, 7, 8, 5, 4, 10, 0, 6, 9, 3, 11, 14, 13, 15, 12]"
76,2,A* Search,311,32,172971,88585120,1746611657245,"[1, 2, 7, 8, 5, 4, 10, 0, 6, 9, 3, 11, 14, 13, 15, 12]"
76,3,Greedy Best-First Search,14,126,5346,32668440,1746611657577,"[7, 11, 8, 2, 1, 5, 6, 3, 9, 15, 0, 4, 14, 13, 10, 12]"
76,3,A* Search,351,36,205470,126041264,1746611657577,"[7, 11, 8, 2, 1, 5, 6, 3, 9, 15, 0, 4, 14, 13, 10, 12]"
76,4,Greedy Best-First Search,18,164,7457,36099376,1746611657948,"[1, 3, 10, 5, 8, 2, 13, 0, 7, 9, 4, 12, 14, 6, 11, 15]"
76,4,A* Search,262,40,165343,103085160,1746611657948,"[1, 3, 10, 5, 8, 2, 13, 0, 7, 9, 4, 12, 14, 6, 11, 15]"
76,5,Greedy Best-First Search,15,34,260,28738248,1746611658233,"[1, 3, 0, 4, 5, 2, 11, 7, 14, 10, 15, 6, 9, 8, 13, 12]"
76,5,A* Search,11,24,1216,27592856,1746611658233,"[1, 3, 0, 4, 5, 2, 11, 7, 14, 10, 15, 6, 9, 8, 13, 12]"
77,1,Greedy Best-First Search,11,97,2065,28923864,1746611658264,"[1, 0, 10, 8, 9, 7, 5, 2, 3, 14, 4, 11, 15, 13, 6, 12]"
77,1,A* Search,86,37,56505,69513208,1746611658264,"[1, 0, 10, 8, 9, 7, 5, 2, 3, 14, 4, 11, 15, 13, 6, 12]"
77,2,Greedy Best-First Search,8,61,917,28130232,1746611658367,"[5, 1, 15, 4, 2, 7, 14, 8, 10, 11, 6, 3, 9, 13, 0, 12]"
77,2,A* Search,72,33,52041,65220672,1746611658367,"[5, 1, 15, 4, 2, 7, 14, 8, 10, 11, 6, 3, 9, 13, 0, 12]"
77,3,Greedy Best-First Search,15,115,2546,30300920,1746611658453,"[1, 2, 4, 10, 5, 15, 9, 13, 6, 0, 11, 14, 7, 8, 3, 12]"
77,3,A* Search,27679,49,11787714,5658829288,1746611658453,"[1, 2, 4, 10, 5, 15, 9, 13, 6, 0, 11, 14, 7, 8, 3, 12]"
77,4,Greedy Best-First Search,7,121,3600,31457280,1746611686154,"[1, 0, 8, 10, 14, 6, 2, 5, 7, 13, 15, 4, 9, 11, 12, 3]"
77,4,A* Search,49,39,38991,59721840,1746611686154,"[1, 0, 8, 10, 14, 6, 2, 5, 7, 13, 15, 4, 9, 11, 12, 3]"
77,5,Greedy Best-First Search,31,197,13514,41677112,1746611686228,"[1, 3, 10, 5, 6, 14, 4, 2, 8, 0, 15, 11, 9, 13, 12, 7]"
77,5,A* Search,345,39,206510,130273816,1746611686228,"[1, 3, 10, 5, 6, 14, 4, 2, 8, 0, 15, 11, 9, 13, 12, 7]"
78,1,Greedy Best-First Search,13,146,4690,32774120,1746611686610,"[1, 7, 10, 4, 14, 13, 8, 5, 6, 9, 15, 3, 11, 0, 12, 2]"
78,1,A* Search,8344,46,4013568,1667949032,1746611686610,"[1, 7, 10, 4, 14, 13, 8, 5, 6, 9, 15, 3, 11, 0, 12, 2]"
78,2,Greedy Best-First Search,5,42,803,29744400,1746611694973,"[1, 2, 6, 11, 5, 10, 4, 7, 9, 15, 0, 3, 13, 8, 14, 12]"
78,2,A* Search,5,24,1330,28748144,1746611694973,"[1, 2, 6, 11, 5, 10, 4, 7, 9, 15, 0, 3, 13, 8, 14, 12]"
78,3,Greedy Best-First Search,21,136,8184,36357152,1746611694989,"[3, 11, 5, 7, 2, 1, 4, 15, 6, 9, 0, 8, 13, 14, 10, 12]"
78,3,A* Search,255,36,160635,115680432,1746611694989,"[3, 11, 5, 7, 2, 1, 4, 15, 6, 9, 0, 8, 13, 14, 10, 12]"
78,4,Greedy Best-First Search,11,72,1731,29428464,1746611695270,"[1, 8, 2, 3, 7, 4, 10, 13, 0, 6, 5, 11, 9, 14, 15, 12]"
78,4,A* Search,245,36,142663,84302664,1746611695270,"[1, 8, 2, 3, 7, 4, 10, 13, 0, 6, 5, 11, 9, 14, 15, 12]"
78,5,Greedy Best-First Search,12,68,2183,29711760,1746611695540,"[1, 10, 8, 2, 13, 0, 6, 3, 14, 9, 4, 12, 7, 5, 11, 15]"
78,5,A* Search,16,32,8502,33139600,1746611695540,"[1, 10, 8, 2, 13, 0, 6, 3, 14, 9, 4, 12, 7, 5, 11, 15]"
79,1,Greedy Best-First Search,12,55,629,28352120,1746611695573,"[5, 1, 4, 11, 2, 6, 8, 7, 14, 13, 10, 0, 9, 15, 3, 12]"
79,1,A* Search,12,29,4815,30810224,1746611695573,"[5, 1, 4, 11, 2, 6, 8, 7, 14, 13, 10, 0, 9, 15, 3, 12]"
79,2,Greedy Best-First Search,12,103,2609,29355168,1746611695603,"[1, 2, 6, 11, 0, 4, 9, 8, 14, 10, 5, 3, 13, 15, 7, 12]"
79,2,A* Search,469,37,258620,92534840,1746611695603,"[1, 2, 6, 11, 0, 4, 9, 8, 14, 10, 5, 3, 13, 15, 7, 12]"
79,3,Greedy Best-First Search,30,155,12371,36870872,1746611696090,"[1, 0, 11, 4, 6, 5, 2, 10, 7, 8, 12, 9, 13, 14, 3, 15]"
79,3,A* Search,4893,41,2309189,1386930664,1746611696090,"[1, 0, 11, 4, 6, 5, 2, 10, 7, 8, 12, 9, 13, 14, 3, 15]"
79,4,Greedy Best-First Search,9,155,2835,31216192,1746611701018,"[1, 4, 5, 7, 0, 14, 2, 11, 15, 9, 6, 3, 10, 13, 12, 8]"
79,4,A* Search,11,33,1777,30214968,1746611701018,"[1, 4, 5, 7, 0, 14, 2, 11, 15, 9, 6, 3, 10, 13, 12, 8]"
79,5,Greedy Best-First Search,11,95,1839,28715896,1746611701045,"[7, 1, 4, 15, 2, 6, 11, 10, 14, 13, 3, 0, 8, 9, 5, 12]"
79,5,A* Search,31298,49,13317813,5902098920,1746611701045,"[7, 1, 4, 15, 2, 6, 11, 10, 14, 13, 3, 0, 8, 9, 5, 12]"
80,1,Greedy Best-First Search,10,132,4364,35814104,1746611732360,"[1, 7, 3, 15, 12, 0, 14, 11, 10, 5, 13, 8, 9, 6, 2, 4]"
80,1,A* Search,26952,48,11653580,5352645096,1746611732360,"[1, 7, 3, 15, 12, 0, 14, 11, 10, 5, 13, 8, 9, 6, 2, 4]"
80,2,Greedy Best-First Search,8,78,1779,32472328,1746611759338,"[1, 2, 4, 7, 9, 14, 3, 0, 6, 5, 12, 15, 13, 10, 8, 11]"
80,2,A* Search,18,28,8860,33856752,1746611759338,"[1, 2, 4, 7, 9, 14, 3, 0, 6, 5, 12, 15, 13, 10, 8, 11]"
80,3,Greedy Best-First Search,12,136,5414,33142448,1746611759379,"[2, 3, 7, 5, 6, 8, 1, 0, 15, 10, 9, 4, 14, 11, 13, 12]"
80,3,A* Search,31413,46,13028295,5390393832,1746611759379,"[2, 3, 7, 5, 6, 8, 1, 0, 15, 10, 9, 4, 14, 11, 13, 12]"
80,4,Greedy Best-First Search,21,148,11112,46591776,1746611790810,"[1, 6, 11, 14, 2, 0, 3, 10, 15, 13, 5, 4, 9, 7, 12, 8]"
80,4,A* Search,11130,46,3780964,1979401112,1746611790810,"[1, 6, 11, 14, 2, 0, 3, 10, 15, 13, 5, 4, 9, 7, 12, 8]"
80,5,Greedy Best-First Search,33,126,5315,31789224,1746611801976,"[1, 4, 8, 9, 5, 2, 15, 11, 14, 13, 3, 6, 10, 7, 12, 0]"
80,5,A* Search,226,38,70698,71752176,1746611801976,"[1, 4, 8, 9, 5, 2, 15, 11, 14, 13, 3, 6, 10, 7, 12, 0]"
